kingdom	phylum	class	order	family	genus	species
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Listeria	Listeria_monocytogenes
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Listeria	Listeria_seeligeri
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Listeria	Listeria_PSOL_1
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Listeria	Listeria_weihenstephanensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Listeria	Listeria_welshimeri
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Listonella_phage_phiHSIC
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Litoreibacter	Litoreibacter_LN3S51
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Litoricolaceae	Litoricola	Litoricola_lipolytica
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Colwelliaceae	Litorilituus	Litorilituus_sediminis
k__Bacteria	p_Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	Longibaculum	Longibaculum_KGMB06250
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Pectobacteriaceae	Lonsdalea	Lonsdalea_britannica
k__Viruses	p_Negarnaviricota	c__Ellioviricetes	o__Bunyavirales	f__Arenaviridae	Mammarenavirus	Lunk_mammarenavirus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	Luteibacter	Luteibacter_pinisoli
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	Luteibacter	Luteibacter_rhizovicinus
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales		Luteimicrobium	Luteimicrobium_xylanilyticum
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Luteimonas	Luteimonas_chenhongjianii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Luteimonas	Luteimonas_Gr_4
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Luteimonas	Luteimonas_JM171
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Luteimonas	Luteimonas_YGD11_2
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Luteimonas	Luteimonas_yindakuii
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Dermacoccaceae	Luteipulveratus	Luteipulveratus_mongoliensis
k__Bacteria	p_Acidobacteria	c__Vicinamibacteria		f__Vicinamibacteraceae	Luteitalea	Luteitalea_pratensis
k__Bacteria	p_Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	Luteolibacter	Luteolibacter_G_1_1_1
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Lutibacter	Lutibacter_profundi
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Iridoviridae	Lymphocystivirus	Lymphocystis_disease_virus___isolate_China
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Iridoviridae	Lymphocystivirus	Lymphocystis_disease_virus_1
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Iridoviridae	Lymphocystivirus	Lymphocystis_disease_virus_Sa
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Lysinibacillus	Lysinibacillus_fusiformis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Lysinibacillus	Lysinibacillus_2017
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Lysinibacillus	Lysinibacillus_SGAir0095
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Lysinibacillus	Lysinibacillus_YS11
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Lysinibacillus	Lysinibacillus_sphaericus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Lysinibacillus	Lysinibacillus_timonensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Lysinibacillus	Lysinibacillus_varians
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Lysinimonas	Lysinimonas_KACC_19322
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_alkalisoli
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_antibioticus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_capsici
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_enzymogenes
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_gummosus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_lycopersici
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_maris
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_oculi
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_soli
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_HDW10
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Lysobacter	Lysobacter_TY2_98
k__Viruses	p_Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Herpesviridae	Cytomegalovirus	Macacine_betaherpesvirus_3
k__Viruses	p_Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Herpesviridae	Roseolovirus	Macacine_betaherpesvirus_9
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	Macrococcus	Macrococcus_canis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	Macrococcus	Macrococcus_caseolyticus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	Macrococcus	Macrococcus_IME1552
k__Viruses	p_Kitrinoviricota	c__Flasuviricetes	o__Amarillovirales	f__Flaviviridae		Macrosiphum_euphorbiae_virus_1
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Hungateiclostridiaceae	Mageeibacillus	Mageeibacillus_indolicus
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Magnetococcales	f__Magnetococcaceae	Magnetococcus	Magnetococcus_marinus
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Magnetospira	Magnetospira_QH_2
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Magnetospirillum	Magnetospirillum_gryphiswaldense
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Magnetospirillum	Magnetospirillum_magneticum
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Magnetospirillum	Magnetospirillum_ME_1
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Magnetospirillum	Magnetospirillum_XM_1
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales_Family_IV._Incertae_Sedis	Mahella	Mahella_australiensis
k__Viruses	p_Duplornaviricota	c__Resentoviricetes	o__Reovirales	f__Reoviridae	Orthoreovirus	Mahlapitsi_orthoreovirus
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Acholeplasmatales	f__Acholeplasmataceae	Candidatus_Phytoplasma	Maize_bushy_stunt_phytoplasma
k__Viruses				f__Baculoviridae	Alphabaculovirus	Malacosoma_neustria_nucleopolyhedrovirus
k__Fungi	p_Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	Malassezia	Malassezia_restricta
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Mameliella	Mameliella_alba
k__Viruses				f__Baculoviridae	Alphabaculovirus	Mamestra_brassicae_multiple_nucleopolyhedrovirus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Mannheimia	Mannheimia_granulomatis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Mannheimia	Mannheimia_haemolytica
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Mannheimia	Mannheimia_16CN0041
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Mannheimia	Mannheimia_17CN0883
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Mannheimia	Mannheimia_BNO311
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Mannheimia	Mannheimia_USDA_ARS_USMARC_1261
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Mannheimia	Mannheimia_ZY170218
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Basfia	Mannheimia_succiniciproducens
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Mannheimia	Mannheimia_varigena
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Maribacter	Maribacter_cobaltidurans
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Maribacter	Maribacter_1_2014MBL_MicDiv
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Maribacter	Maribacter_HTCC2170
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Maribacter	Maribacter_MAR_2009_60
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Maribacter	Maribacter_MJ134
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Maribacter	Maribacter_T28
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Maribius	Maribius_THAF1
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae	Maricaulis	Maricaulis_maris
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	Marichromatium	Marichromatium_purpuratum
k__Bacteria	p_Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	Mariniblastus	Mariniblastus_fucicola
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Mariniflexile	Mariniflexile_TRM1_10
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	Marinilactibacillus	Marinilactibacillus_15R
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Marinithermus	Marinithermus_hydrothermalis
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Petrotogales	f__Petrotogaceae	Marinitoga	Marinitoga_piezophila
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Petrotogales	f__Petrotogaceae	Marinitoga	Marinitoga_1137
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_adhaerens
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_fonticola
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_hydrocarbonoclasticus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_psychrophilus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_salarius
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_salinus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_similis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_Arc7_DN_1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_BSs20148
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_CP1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_es042
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_JH2
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_LQ44
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_LV10R510_11A
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Marinobacter	Marinobacter_NP_42019
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	Marinobacterium	Marinobacterium_aestuarii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	Marinobacterium	Marinobacterium_LSUCC0821
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	Marinomonas	Marinomonas_mediterranea
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	Marinomonas	Marinomonas_posidonica
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	Marinomonas	Marinomonas_primoryensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	Marinomonas	Marinomonas_FW_1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	Marinomonas	Marinomonas_MWYL1
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Marinovum	Marinovum_algicola
k__Bacteria	p_Proteobacteria	c__Zetaproteobacteria	o__Mariprofundales	f__Mariprofundaceae	Mariprofundus	Mariprofundus_aestuarium
k__Bacteria	p_Proteobacteria	c__Zetaproteobacteria	o__Mariprofundales	f__Mariprofundaceae	Mariprofundus	Mariprofundus_ferrinatatus
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Marisediminicola	Marisediminicola_antarctica
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	Maritalea	Maritalea_myrionectae
k__Bacteria	p_Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	Marivirga	Marivirga_tractuosa
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Marivivens	Marivivens_JLT3646
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	Marmoricola	Marmoricola_scoriae
k__Viruses	p_Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Picornaviridae	Sapelovirus	Marmot_sapelovirus_1
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Marseilleviridae	Marseillevirus	Marseillevirus_marseillevirus
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Aurantimonadaceae	Martelella	Martelella_endophytica
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Aurantimonadaceae	Martelella	Martelella_mediterranea
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Aurantimonadaceae	Martelella	Martelella_AD_3
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_albidiflava
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_armeniaca
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_flava
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_lutea
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_oculi
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_plicata
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_putida
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_NR_4_1
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_WG5
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_YMA4
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_umbonata
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Massilia	Massilia_violaceinigra
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales		Massilistercora	Massilistercora_timonensis
k__Bacteria	p_Firmicutes	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	Megamonas	Megamonas_funiformis
k__Bacteria	p_Firmicutes	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	Megamonas	Megamonas_hypermegale
k__Bacteria	p_Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	Megasphaera	Megasphaera_elsdenii
k__Bacteria	p_Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	Megasphaera	Megasphaera_stantonii
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Imitervirales	f__Mimiviridae	Mimivirus	Megavirus_chiliensis
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Meiothermus	Meiothermus_ruber
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Meiothermus	Meiothermus_silvanus
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Melaminivora	Melaminivora_SC2_9
k__Viruses	p_Nucleocytoviricota	c__Pokkesviricetes	o__Chitovirales	f__Poxviridae	Deltaentomopoxvirus	Melanoplus_sanguinipes_entomopoxvirus
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Marseilleviridae	Marseillevirus	Melbournevirus
k__Bacteria	p_Ignavibacteriae	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	Melioribacter	Melioribacter_roseus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Melissococcus	Melissococcus_plutonius
k__Bacteria	p_Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Archangiaceae	Melittangium	Melittangium_boletus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Mesobacillus	Mesobacillus_foraminis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Mesobacillus	Mesobacillus_jeotgali
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	Mesoplasma	Mesoplasma_chauliocola
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	Mesoplasma	Mesoplasma_coleopterae
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	Mesoplasma	Mesoplasma_entomophilum
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	Mesoplasma	Mesoplasma_florum
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	Mesoplasma	Mesoplasma_lactucae
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	Mesoplasma	Mesoplasma_syrphidae
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	Mesoplasma	Mesoplasma_tabanidae
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_amorphae
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_australicum
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_ciceri
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_erdmanii
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_huakuii
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_japonicum
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_loti
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_oceanicum
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_opportunistum
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_8
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_AA22
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_DCY119
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_M1BFCaET0450411
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_M1DFCaET0430111
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_M1EFCaET0450211
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_M2AFCaET0430211
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_M2AFCaET0430511
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_M2AFCaET0460321
